file,function,args
modules/game_outfit/outfit.lua,onPresetSelect,"list, focusedChild, unfocusedChild, reason"
modules/game_outfit/outfit.lua,onShaderSelect,"list, focusedChild, unfocusedChild, reason"
modules/game_outfit/outfit.lua,onShowAuraChange,"checkBox, checked"
modules/game_outfit/outfit.lua,onShowBarsChange,"checkBox, checked"
modules/game_outfit/outfit.lua,onShowFloorChange,"checkBox, checked"
modules/game_outfit/outfit.lua,onShowMountChange,"checkBox, checked"
modules/game_outfit/outfit.lua,onShowOutfitChange,"checkBox, checked"
modules/game_outfit/outfit.lua,onShowShaderChange,"checkBox, checked"
modules/game_outfit/outfit.lua,onShowWingsChange,"checkBox, checked"
modules/game_outfit/outfit.lua,onWingsSelect,"list, focusedChild, unfocusedChild, reason"
modules/game_outfit/outfit.lua,renamePreset,
modules/game_outfit/outfit.lua,rotate,value
modules/game_outfit/outfit.lua,savePreset,
modules/game_outfit/outfit.lua,saveRename,presetId
modules/game_outfit/outfit.lua,saveSettings,
modules/game_outfit/outfit.lua,showAuras,
modules/game_outfit/outfit.lua,showHealthBars,
modules/game_outfit/outfit.lua,showManaBars,
modules/game_outfit/outfit.lua,showMounts,
modules/game_outfit/outfit.lua,showOutfits,
modules/game_outfit/outfit.lua,showPresets,
modules/game_outfit/outfit.lua,showShaders,
modules/game_outfit/outfit.lua,showWings,
modules/game_outfit/outfit.lua,terminate,
modules/game_outfit/outfit.lua,updateAppearanceText,"widget, text"
modules/game_outfit/outfit.lua,updateAppearanceTexts,outfit
modules/game_outfit/outfit.lua,updatePreview,
modules/game_playerdeath/playerdeath.lua,display,"deathType, penalty"
modules/game_playerdeath/playerdeath.lua,displayDeadMessage,
modules/game_playerdeath/playerdeath.lua,init,
modules/game_playerdeath/playerdeath.lua,openWindow,"deathType, penalty"
modules/game_playerdeath/playerdeath.lua,reset,
modules/game_playerdeath/playerdeath.lua,terminate,
modules/game_playermount/playermount.lua,dismount,
modules/game_playermount/playermount.lua,init,
modules/game_playermount/playermount.lua,mount,
modules/game_playermount/playermount.lua,offline,
modules/game_playermount/playermount.lua,online,
modules/game_playermount/playermount.lua,terminate,
modules/game_playermount/playermount.lua,toggleMount,
modules/game_playertrade/playertrade.lua,createTrade,
modules/game_playertrade/playertrade.lua,fillTrade,"name, items, counter"
modules/game_playertrade/playertrade.lua,init,
modules/game_playertrade/playertrade.lua,onGameCloseTrade,
modules/game_playertrade/playertrade.lua,onGameCounterTrade,"name, items"
modules/game_playertrade/playertrade.lua,onGameOwnTrade,"name, items"
modules/game_playertrade/playertrade.lua,terminate,
modules/game_prey/prey.lua,bonusDescription,"bonusType, bonusValue, bonusGrade"
modules/game_prey/prey.lua,capitalFormatStr,str
modules/game_prey/prey.lua,check,
modules/game_prey/prey.lua,getBigIconPath,bonusType
modules/game_prey/prey.lua,getBonusDescription,bonusType
modules/game_prey/prey.lua,getSmallIconPath,bonusType
modules/game_prey/prey.lua,getTooltipBonusDescription,"bonusType, bonusValue"
modules/game_prey/prey.lua,hide,
modules/game_prey/prey.lua,init,
modules/game_prey/prey.lua,onHover,widget
modules/game_prey/prey.lua,onItemBoxChecked,widget
modules/game_prey/prey.lua,onPreyActive,"slot, currentHolderName, currentHolderOutfit, bonusType, bonusValue, bonusGrade, timeLeft, timeUntilFreeReroll, lockType"
modules/game_prey/prey.lua,onPreyFreeRolls,"slot, timeleft"
modules/game_prey/prey.lua,onPreyInactive,"slot, timeUntilFreeReroll"
modules/game_prey/prey.lua,onPreyLocked,"slot, unlockState, timeUntilFreeReroll"
modules/game_prey/prey.lua,onPreyPrice,price
modules/game_prey/prey.lua,onPreySelection,"slot, bonusType, bonusValue, bonusGrade, names, outfits, timeUntilFreeReroll"
modules/game_prey/prey.lua,onPreyTimeLeft,"slot, timeLeft"
modules/game_prey/prey.lua,onResourceBalance,"type, balance"
modules/game_prey/prey.lua,setBonusGradeStars,"slot, grade"
modules/game_prey/prey.lua,setTimeUntilFreeReroll,"slot, timeUntilFreeReroll"
modules/game_prey/prey.lua,setUnsupportedSettings,
modules/game_prey/prey.lua,show,
modules/game_prey/prey.lua,showMessage,"title, message"
modules/game_prey/prey.lua,terminate,
modules/game_prey/prey.lua,timeleftTranslation,"timeleft, forPreyTimeleft"
modules/game_prey/prey.lua,toggle,
modules/game_prey/prey.lua,toggleTracker,
modules/game_protocol/protocol.lua,init,
modules/game_protocol/protocol.lua,readAddItem,msg
modules/game_protocol/protocol.lua,readDailyReward,msg
modules/game_protocol/protocol.lua,registerOpcode,"code, func"
modules/game_protocol/protocol.lua,registerProtocol,
modules/game_protocol/protocol.lua,terminate,
modules/game_protocol/protocol.lua,unregisterProtocol,
modules/game_questlog/questlog.lua,back,
modules/game_questlog/questlog.lua,init,
modules/game_questlog/questlog.lua,load,
modules/game_questlog/questlog.lua,offline,
modules/game_questlog/questlog.lua,onGameQuestLine,"questId, questMissions"
modules/game_questlog/questlog.lua,onGameQuestLog,quests
modules/game_questlog/questlog.lua,onTrackOptionChange,checkbox
modules/game_questlog/questlog.lua,online,
modules/game_questlog/questlog.lua,refreshQuests,
modules/game_questlog/questlog.lua,refreshTrackerWidgets,
modules/game_questlog/questlog.lua,save,
modules/game_questlog/questlog.lua,show,questlog
modules/game_questlog/questlog.lua,showQuestLine,
modules/game_questlog/questlog.lua,terminate,
modules/game_questlog/questlog.lua,toggle,
modules/game_ruleviolation/ruleviolation.lua,clearForm,
modules/game_ruleviolation/ruleviolation.lua,hasWindowAccess,
modules/game_ruleviolation/ruleviolation.lua,hide,
modules/game_ruleviolation/ruleviolation.lua,init,
modules/game_ruleviolation/ruleviolation.lua,loadReasons,
modules/game_ruleviolation/ruleviolation.lua,onSelectReason,"reasonLabel, focused"
modules/game_ruleviolation/ruleviolation.lua,report,
modules/game_ruleviolation/ruleviolation.lua,show,"target, statement"
modules/game_ruleviolation/ruleviolation.lua,terminate,
modules/game_shaders/shaders.lua,init,
modules/game_shaders/shaders.lua,terminate,
modules/game_shop/shop.lua,addCategory,data
modules/game_shop/shop.lua,addOffer,"category, data"
modules/game_shop/shop.lua,buyCanceled,
modules/game_shop/shop.lua,buyConfirmed,
modules/game_shop/shop.lua,buyOffer,widget
modules/game_shop/shop.lua,changeCategory,"widget, newCategory"
modules/game_shop/shop.lua,check,
modules/game_shop/shop.lua,clearCategories,
modules/game_shop/shop.lua,clearHistory,
modules/game_shop/shop.lua,clearOffers,
modules/game_shop/shop.lua,createShop,
modules/game_shop/shop.lua,createTransferWindow,
modules/game_shop/shop.lua,hide,
modules/game_shop/shop.lua,hideTransfer,
modules/game_shop/shop.lua,init,
modules/game_shop/shop.lua,onCoinBalance,"coins, transferableCoins"
modules/game_shop/shop.lua,onExtendedJSONOpcode,"protocol, code, json_data"
modules/game_shop/shop.lua,onStoreCategories,categories
modules/game_shop/shop.lua,onStoreError,"errorType, message"
modules/game_shop/shop.lua,onStoreInit,"url, coins"
modules/game_shop/shop.lua,onStoreOffers,"categoryName, offers"
modules/game_shop/shop.lua,onStorePurchase,message
modules/game_shop/shop.lua,onStoreTransactionHistory,"currentPage, hasNextPage, offers"
modules/game_shop/shop.lua,processAd,data
modules/game_shop/shop.lua,processCategories,data
modules/game_shop/shop.lua,processHistory,data
modules/game_shop/shop.lua,processMessage,data
modules/game_shop/shop.lua,processStatus,data
modules/game_shop/shop.lua,sendAction,"action, data"
modules/game_shop/shop.lua,show,
modules/game_shop/shop.lua,showHistory,force
modules/game_shop/shop.lua,showTransfer,
modules/game_shop/shop.lua,softHide,
modules/game_shop/shop.lua,terminate,
modules/game_shop/shop.lua,toggle,
modules/game_shop/shop.lua,transferCoins,
modules/game_skills/skills.lua,checkAlert,"id, value, maxValue, threshold, greaterThan"
modules/game_skills/skills.lua,checkExpSpeed,
modules/game_skills/skills.lua,expForLevel,level
modules/game_skills/skills.lua,expToAdvance,"currentLevel, currentExp"
modules/game_skills/skills.lua,init,
modules/game_skills/skills.lua,offline,
modules/game_skills/skills.lua,onBaseMagicLevelChange,"localPlayer, baseMagicLevel"
modules/game_skills/skills.lua,onBaseSkillChange,"localPlayer, id, baseLevel"
modules/game_skills/skills.lua,onBaseSpeedChange,"localPlayer, baseSpeed"
modules/game_skills/skills.lua,onExperienceChange,"localPlayer, value"
modules/game_skills/skills.lua,onFreeCapacityChange,"localPlayer, freeCapacity"
modules/game_skills/skills.lua,onHealthChange,"localPlayer, health, maxHealth"
modules/game_skills/skills.lua,onLevelChange,"localPlayer, value, percent"
modules/game_skills/skills.lua,onMagicLevelChange,"localPlayer, magiclevel, percent"
modules/game_skills/skills.lua,onManaChange,"localPlayer, mana, maxMana"
modules/game_skills/skills.lua,onMiniWindowClose,
modules/game_skills/skills.lua,onOfflineTrainingChange,"localPlayer, offlineTrainingTime"
modules/game_skills/skills.lua,onRegenerationChange,"localPlayer, regenerationTime"
modules/game_skills/skills.lua,onSkillButtonClick,button
modules/game_skills/skills.lua,onSkillChange,"localPlayer, id, level, percent"
modules/game_skills/skills.lua,onSoulChange,"localPlayer, soul"
modules/game_skills/skills.lua,onSpeedChange,"localPlayer, speed"
modules/game_skills/skills.lua,onStaminaChange,"localPlayer, stamina"
modules/game_skills/skills.lua,onTotalCapacityChange,"localPlayer, totalCapacity"
modules/game_skills/skills.lua,refresh,
modules/game_skills/skills.lua,resetSkillColor,id
modules/game_skills/skills.lua,setSkillBase,"id, value, baseValue"
modules/game_skills/skills.lua,setSkillColor,"id, value"
modules/game_skills/skills.lua,setSkillPercent,"id, percent, tooltip, color"
modules/game_skills/skills.lua,setSkillTooltip,"id, value"
modules/game_skills/skills.lua,setSkillValue,"id, value"
modules/game_skills/skills.lua,terminate,
modules/game_skills/skills.lua,toggle,
modules/game_skills/skills.lua,toggleSkill,"id, state"
modules/game_skills/skills.lua,update,
modules/game_spelllist/spelllist.lua,changeSpelllistProfile,oldProfile
modules/game_spelllist/spelllist.lua,getSpelllistProfile,
modules/game_spelllist/spelllist.lua,init,
modules/game_spelllist/spelllist.lua,initializeSpelllist,
modules/game_spelllist/spelllist.lua,offline,
modules/game_spelllist/spelllist.lua,online,
modules/game_spelllist/spelllist.lua,resetWindow,
modules/game_spelllist/spelllist.lua,resizeWindow,
modules/game_spelllist/spelllist.lua,setSpelllistProfile,name
modules/game_spelllist/spelllist.lua,terminate,
modules/game_spelllist/spelllist.lua,toggle,
modules/game_spelllist/spelllist.lua,toggleFilter,"widget, selectedWidget"
modules/game_spelllist/spelllist.lua,updateSpellInformation,widget
modules/game_spelllist/spelllist.lua,updateSpelllist,
modules/game_stats/stats.lua,hide,
modules/game_stats/stats.lua,init,
modules/game_stats/stats.lua,show,
modules/game_stats/stats.lua,terminate,
modules/game_stats/stats.lua,update,
modules/game_textmessage/textmessage.lua,LocalPlayer:onAutoWalkFail,player
modules/game_textmessage/textmessage.lua,calculateVisibleTime,text
modules/game_textmessage/textmessage.lua,clearMessages,
modules/game_textmessage/textmessage.lua,displayBroadcastMessage,text
modules/game_textmessage/textmessage.lua,displayFailureMessage,text
modules/game_textmessage/textmessage.lua,displayGameMessage,text
modules/game_textmessage/textmessage.lua,displayMessage,"mode, text"
modules/game_textmessage/textmessage.lua,displayPrivateMessage,text
modules/game_textmessage/textmessage.lua,displayStatusMessage,text
modules/game_textmessage/textmessage.lua,init,
modules/game_textmessage/textmessage.lua,terminate,
modules/game_textwindow/textwindow.lua,destroy,
modules/game_textwindow/textwindow.lua,destroy,
modules/game_textwindow/textwindow.lua,destroyWindows,
modules/game_textwindow/textwindow.lua,init,
modules/game_textwindow/textwindow.lua,onGameEditList,"id, doorId, text"
modules/game_textwindow/textwindow.lua,onGameEditText,"id, itemId, maxLength, text, writer, time"
modules/game_textwindow/textwindow.lua,terminate,
modules/game_things/things.lua,isLoaded,
modules/game_things/things.lua,load,
modules/game_things/things.lua,setFileName,name
modules/game_topbar/topbar.lua,init,
modules/game_topbar/topbar.lua,load,
modules/game_topbar/topbar.lua,loadIcon,bitChanged
modules/game_topbar/topbar.lua,menu,mouseButton
modules/game_topbar/topbar.lua,offline,
modules/game_topbar/topbar.lua,onBaseMagicLevelChange,"localPlayer, baseMagicLevel"
modules/game_topbar/topbar.lua,onBaseSkillChange,"localPlayer, id, baseLevel"
modules/game_topbar/topbar.lua,onHealthChange,"localPlayer, health, maxHealth"
modules/game_topbar/topbar.lua,onLevelChange,"localPlayer, value, percent"
modules/game_topbar/topbar.lua,onMagicLevelChange,"localPlayer, magiclevel, percent"
modules/game_topbar/topbar.lua,onManaChange,"localPlayer, mana, maxMana"
modules/game_topbar/topbar.lua,onSkillChange,"localPlayer, id, level, percent"
modules/game_topbar/topbar.lua,onStatesChange,"localPlayer, now, old"
modules/game_topbar/topbar.lua,refresh,profileChange
modules/game_topbar/topbar.lua,refreshVisibleBars,
modules/game_topbar/topbar.lua,save,
modules/game_topbar/topbar.lua,setSkillBase,"id, value, baseValue"
modules/game_topbar/topbar.lua,setSkillPercent,"id, percent, tooltip"
modules/game_topbar/topbar.lua,setSkillValue,"id, value"
modules/game_topbar/topbar.lua,setSkillsLayout,
modules/game_topbar/topbar.lua,setupSkillPanel,"id, parent, experience, defaultOff"
modules/game_topbar/topbar.lua,setupSkills,
modules/game_topbar/topbar.lua,setupTopBar,
modules/game_topbar/topbar.lua,show,
modules/game_topbar/topbar.lua,terminate,
modules/game_topbar/topbar.lua,toggleIcon,bitChanged
modules/game_topbar/topbar.lua,toggleSkillPanel,id
modules/game_unjustifiedpoints/unjustifiedpoints.lua,getColorByKills,kills
modules/game_unjustifiedpoints/unjustifiedpoints.lua,init,
modules/game_unjustifiedpoints/unjustifiedpoints.lua,onMiniWindowClose,
modules/game_unjustifiedpoints/unjustifiedpoints.lua,onOpenPvpSituationsChange,amount
modules/game_unjustifiedpoints/unjustifiedpoints.lua,onSkullChange,"localPlayer, skull"
modules/game_unjustifiedpoints/unjustifiedpoints.lua,onUnjustifiedPointsChange,unjustifiedPoints
modules/game_unjustifiedpoints/unjustifiedpoints.lua,online,
modules/game_unjustifiedpoints/unjustifiedpoints.lua,refresh,
modules/game_unjustifiedpoints/unjustifiedpoints.lua,terminate,
modules/game_unjustifiedpoints/unjustifiedpoints.lua,toggle,
modules/game_viplist/viplist.lua,addVip,
modules/game_viplist/viplist.lua,clear,
modules/game_viplist/viplist.lua,createAddWindow,
modules/game_viplist/viplist.lua,createEditWindow,widget
modules/game_viplist/viplist.lua,destroyAddWindow,
modules/game_viplist/viplist.lua,getSortedBy,
modules/game_viplist/viplist.lua,hideOffline,state
modules/game_viplist/viplist.lua,init,
modules/game_viplist/viplist.lua,isHiddingOffline,
modules/game_viplist/viplist.lua,loadVipInfo,
modules/game_viplist/viplist.lua,onAddVip,"id, name, state, description, iconId, notify"
modules/game_viplist/viplist.lua,onMiniWindowClose,
modules/game_viplist/viplist.lua,onVipListLabelMousePress,"widget, mousePos, mouseButton"
modules/game_viplist/viplist.lua,onVipListMousePress,"widget, mousePos, mouseButton"
modules/game_viplist/viplist.lua,onVipStateChange,"id, state"
modules/game_viplist/viplist.lua,refresh,
modules/game_viplist/viplist.lua,removeVip,widgetOrName
modules/game_viplist/viplist.lua,saveVipInfo,
modules/game_viplist/viplist.lua,sortBy,state
modules/game_viplist/viplist.lua,terminate,
modules/game_viplist/viplist.lua,toggle,
modules/game_walking/walking.lua,bindKeys,
modules/game_walking/walking.lua,bindTurnKey,"key, dir"
modules/game_walking/walking.lua,bindWalkKey,"key, dir"
modules/game_walking/walking.lua,canChangeFloorDown,pos
modules/game_walking/walking.lua,canChangeFloorUp,pos
modules/game_walking/walking.lua,changeWalkDir,"dir, pop"
modules/game_walking/walking.lua,checkTurn,
modules/game_walking/walking.lua,disableWSAD,
modules/game_walking/walking.lua,enableWSAD,
modules/game_walking/walking.lua,init,
modules/game_walking/walking.lua,onCancelWalk,player
modules/game_walking/walking.lua,onPositionChange,"player, newPos, oldPos"
modules/game_walking/walking.lua,onTeleport,"player, newPos, oldPos"
modules/game_walking/walking.lua,onWalk,"player, newPos, oldPos"
modules/game_walking/walking.lua,onWalkFinish,player
modules/game_walking/walking.lua,smartWalk,"dir, ticks"
modules/game_walking/walking.lua,stopSmartWalk,
modules/game_walking/walking.lua,terminate,
modules/game_walking/walking.lua,turn,"dir, repeated"
modules/game_walking/walking.lua,unbindKeys,
modules/game_walking/walking.lua,unbindTurnKey,key
modules/game_walking/walking.lua,unbindWalkKey,key
modules/game_walking/walking.lua,walk,"dir, ticks"
modules/gamelib/creature.lua,Creature:onEmblemChange,emblemId
modules/gamelib/creature.lua,Creature:onIconChange,iconId
modules/gamelib/creature.lua,Creature:onShieldChange,shieldId
modules/gamelib/creature.lua,Creature:onSkullChange,skullId
modules/gamelib/creature.lua,Creature:onTypeChange,typeId
modules/gamelib/creature.lua,Creature:setOutfitShader,shader
modules/gamelib/creature.lua,getEmblemImagePath,emblemId
modules/gamelib/creature.lua,getIconImagePath,iconId
modules/gamelib/creature.lua,getNextSkullId,skullId
modules/gamelib/creature.lua,getShieldImagePathAndBlink,shieldId
modules/gamelib/creature.lua,getSkullImagePath,skullId
modules/gamelib/creature.lua,getTypeImagePath,creatureType
modules/gamelib/game.lua,g_game.chooseRsa,host
modules/gamelib/game.lua,g_game.findPlayerItem,"itemId, subType"
modules/gamelib/game.lua,g_game.getClientProtocolVersion,client
modules/gamelib/game.lua,g_game.getRsa,
modules/gamelib/game.lua,g_game.getSupportedClients,
modules/gamelib/game.lua,g_game.isOfficialTibia,
modules/gamelib/game.lua,g_game.setRsa,"rsa, e"
modules/gamelib/market.lua,getMarketCategoryId,name
modules/gamelib/market.lua,getMarketCategoryName,id
modules/gamelib/market.lua,getMarketDescriptionId,name
modules/gamelib/market.lua,getMarketDescriptionName,id
modules/gamelib/market.lua,getMarketSlotFilterId,name
modules/gamelib/market.lua,getMarketSlotFilterName,id
modules/gamelib/player.lua,Player:dismount,
modules/gamelib/player.lua,Player:getItem,"itemId, subType"
modules/gamelib/player.lua,Player:getItems,"itemId, subType"
modules/gamelib/player.lua,Player:getItemsCount,itemId
modules/gamelib/player.lua,Player:hasState,"state, states"
modules/gamelib/player.lua,Player:hasVip,creatureName
modules/gamelib/player.lua,Player:isMounted,
modules/gamelib/player.lua,Player:isPartyLeader,
modules/gamelib/player.lua,Player:isPartyMember,
modules/gamelib/player.lua,Player:isPartySharedExperienceActive,
modules/gamelib/player.lua,Player:mount,
modules/gamelib/player.lua,Player:toggleMount,
modules/gamelib/position.lua,Position.distance,"pos1, pos2"
modules/gamelib/position.lua,Position.equals,"pos1, pos2"
modules/gamelib/position.lua,Position.greaterThan,"pos1, pos2, orEqualTo"
modules/gamelib/position.lua,Position.isInRange,"pos1, pos2, xRange, yRange"
modules/gamelib/position.lua,Position.isValid,pos
modules/gamelib/position.lua,Position.lessThan,"pos1, pos2, orEqualTo"
modules/gamelib/position.lua,Position.manhattanDistance,"pos1, pos2"
modules/gamelib/protocolgame.lua,ProtocolGame.registerExtendedJSONOpcode,"opcode, callback"
modules/gamelib/protocolgame.lua,ProtocolGame.registerExtendedOpcode,"opcode, callback"
modules/gamelib/protocolgame.lua,ProtocolGame.registerOpcode,"opcode, callback"
modules/gamelib/protocolgame.lua,ProtocolGame.unregisterExtendedJSONOpcode,opcode
modules/gamelib/protocolgame.lua,ProtocolGame.unregisterExtendedOpcode,opcode
modules/gamelib/protocolgame.lua,ProtocolGame.unregisterOpcode,opcode
modules/gamelib/protocolgame.lua,ProtocolGame:onExtendedOpcode,"opcode, buffer"
modules/gamelib/protocolgame.lua,ProtocolGame:onOpcode,"opcode, msg"
modules/gamelib/protocolgame.lua,ProtocolGame:sendExtendedJSONOpcode,"opcode, data"
modules/gamelib/protocollogin.lua,ProtocolLogin:cancelLogin,
modules/gamelib/protocollogin.lua,ProtocolLogin:login,"host, port, accountName, accountPassword, authenticatorToken, stayLogged"
modules/gamelib/protocollogin.lua,ProtocolLogin:onConnect,
modules/gamelib/protocollogin.lua,ProtocolLogin:onError,"msg, code"
modules/gamelib/protocollogin.lua,ProtocolLogin:onRecv,msg
modules/gamelib/protocollogin.lua,ProtocolLogin:parseCharacterList,msg
modules/gamelib/protocollogin.lua,ProtocolLogin:parseError,msg
modules/gamelib/protocollogin.lua,ProtocolLogin:parseExtendedCharacterList,msg
modules/gamelib/protocollogin.lua,ProtocolLogin:parseMotd,msg
modules/gamelib/protocollogin.lua,ProtocolLogin:parseOpcode,"opcode, msg"
modules/gamelib/protocollogin.lua,ProtocolLogin:parseSessionKey,msg
modules/gamelib/protocollogin.lua,ProtocolLogin:sendLoginPacket,
modules/gamelib/spells.lua,Spells.filterSpellsByGroups,"spells, groups"
modules/gamelib/spells.lua,Spells.getClientId,spellName
modules/gamelib/spells.lua,Spells.getGroupIds,spell
modules/gamelib/spells.lua,Spells.getImageClip,"id, profile"
modules/gamelib/spells.lua,Spells.getServerId,spellName
modules/gamelib/spells.lua,Spells.getSpellByIcon,iconId
modules/gamelib/spells.lua,Spells.getSpellByName,name
modules/gamelib/spells.lua,Spells.getSpellByWords,words
modules/gamelib/spells.lua,Spells.getSpellIconIds,
modules/gamelib/spells.lua,Spells.getSpellProfileById,id
modules/gamelib/spells.lua,Spells.getSpellProfileByName,spellName
modules/gamelib/spells.lua,Spells.getSpellProfileByWords,words
modules/gamelib/spells.lua,Spells.getSpellsByVocationId,vocId
modules/gamelib/textmessages.lua,g_game.onTextMessage,"messageMode, message"
modules/gamelib/textmessages.lua,registerMessageMode,"messageMode, callback"
modules/gamelib/textmessages.lua,unregisterMessageMode,"messageMode, callback"
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton.create,
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:creatureSetup,creature
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:getCreature,
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:getCreatureId,
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:setCreature,creature
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:setup,id
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:update,
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:updateEmblem,
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:updateLifeBarPercent,
modules/gamelib/ui/uicreaturebutton.lua,UICreatureButton:updateSkull,
modules/gamelib/ui/uiitem.lua,UIItem:canAcceptDrop,"widget, mousePos"
modules/gamelib/ui/uiitem.lua,UIItem:onClick,mousePos
modules/gamelib/ui/uiitem.lua,UIItem:onDestroy,
modules/gamelib/ui/uiitem.lua,UIItem:onDragEnter,mousePos
modules/gamelib/ui/uiitem.lua,UIItem:onDragLeave,"droppedWidget, mousePos"
modules/gamelib/ui/uiitem.lua,UIItem:onDrop,"widget, mousePos, forced"
modules/gamelib/ui/uiitem.lua,UIItem:onHoverChange,hovered
modules/gamelib/ui/uiitem.lua,UIItem:onItemChange,
modules/gamelib/ui/uiitem.lua,UIItem:onMouseRelease,"mousePosition, mouseButton"
modules/gamelib/ui/uiminimap.lua,UIMinimap:addAlternativeWidget,"widget, pos, maxZoom"
modules/gamelib/ui/uiminimap.lua,UIMinimap:addFlag,"pos, icon, description, temporary"
modules/gamelib/ui/uiminimap.lua,UIMinimap:createFlagWindow,pos
modules/gamelib/ui/uiminimap.lua,UIMinimap:destroyFlagWindow,
modules/gamelib/ui/uiminimap.lua,UIMinimap:disableAutoWalk,
modules/gamelib/ui/uiminimap.lua,UIMinimap:getFlag,pos
modules/gamelib/ui/uiminimap.lua,UIMinimap:hideFloor,
modules/gamelib/ui/uiminimap.lua,UIMinimap:hideZoom,
modules/gamelib/ui/uiminimap.lua,UIMinimap:load,
modules/gamelib/ui/uiminimap.lua,UIMinimap:move,"x, y"
modules/gamelib/ui/uiminimap.lua,UIMinimap:onCameraPositionChange,cameraPos
modules/gamelib/ui/uiminimap.lua,UIMinimap:onCreate,
modules/gamelib/ui/uiminimap.lua,UIMinimap:onDestroy,
modules/gamelib/ui/uiminimap.lua,UIMinimap:onDragEnter,pos
modules/gamelib/ui/uiminimap.lua,UIMinimap:onDragLeave,"widget, pos"
modules/gamelib/ui/uiminimap.lua,UIMinimap:onDragMove,"pos, moved"
modules/gamelib/ui/uiminimap.lua,UIMinimap:onMousePress,"pos, button"
modules/gamelib/ui/uiminimap.lua,UIMinimap:onMouseRelease,"pos, button"
modules/gamelib/ui/uiminimap.lua,UIMinimap:onMouseWheel,"mousePos, direction"
modules/gamelib/ui/uiminimap.lua,UIMinimap:onSetup,
modules/gamelib/ui/uiminimap.lua,UIMinimap:onStyleApply,"styleName, styleNode"
modules/gamelib/ui/uiminimap.lua,UIMinimap:onVisibilityChange,
modules/gamelib/ui/uiminimap.lua,UIMinimap:onZoomChange,zoom
modules/gamelib/ui/uiminimap.lua,UIMinimap:removeFlag,"pos, icon, description"
modules/gamelib/ui/uiminimap.lua,UIMinimap:reset,
modules/gamelib/ui/uiminimap.lua,UIMinimap:save,
modules/gamelib/ui/uiminimap.lua,UIMinimap:setAlternativeWidgetsVisible,show
modules/gamelib/ui/uiminimap.lua,UIMinimap:setCrossPosition,pos
modules/gamelib/ui/uiminimap.lua,onFlagMouseRelease,"widget, pos, button"
modules/gamelib/util.lua,dirtostring,dir
modules/gamelib/util.lua,postostring,pos
modules/updater/updater.lua,Updater.abort,
modules/updater/updater.lua,Updater.changeUrl,
modules/updater/updater.lua,Updater.check,args
modules/updater/updater.lua,Updater.error,message
modules/updater/updater.lua,Updater.init,loadModulesFunc
modules/updater/updater.lua,Updater.terminate,
modules/updater/updater.lua,downloadFiles,"url, files, index, retries, doneCallback"
modules/updater/updater.lua,initAppWindow,
modules/updater/updater.lua,loadModules,
modules/updater/updater.lua,onLog,"level, message, time"
modules/updater/updater.lua,progressUpdater,value
modules/updater/updater.lua,updateFiles,"data, keepCurrentFiles"
